,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.5,100000,1000,2,9.104504585266113,0.12509584426879883,4.2921364307403564
1,operations_first,0.5,100000,1000,2,9.522415161132812,0.12129759788513184,4.993583679199219
2,operations_first,0.5,100000,1000,2,9.038475513458252,0.12302494049072266,4.429781436920166
3,operations_first,0.5,100000,1000,2,9.330960273742676,0.1226511001586914,3.5714738368988037
4,operations_first,0.5,100000,1000,2,5.027287721633911,0.12236809730529785,3.9433109760284424
