,insert_first,update_percent,records,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.0,100000,2,16.37904405593872,0.0004515647888183594,0.060973167419433594
1,insertion_first,0.0,100000,2,16.843812942504883,0.0004520416259765625,0.05995655059814453
2,insertion_first,0.0,100000,2,16.177247047424316,0.0004603862762451172,0.057913780212402344
3,insertion_first,0.0,100000,2,14.556002378463745,0.0004467964172363281,0.06022143363952637
4,insertion_first,0.0,100000,2,17.24249839782715,0.0004315376281738281,0.057589054107666016
