,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.95,500000,1000,2,36.0792121887207,0.2268352508544922,6.2649986743927
1,operations_first,0.95,500000,1000,2,43.317972898483276,0.22161126136779785,6.07098650932312
2,operations_first,0.95,500000,1000,2,3.9643590450286865,0.23532819747924805,5.434628963470459
3,operations_first,0.95,500000,1000,2,42.60194420814514,0.2275545597076416,6.1972222328186035
4,operations_first,0.95,500000,1000,2,47.313045501708984,0.24155282974243164,7.242531061172485
