,insert_first,update_percent,records,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.95,200000,2,30.981454849243164,0.023479700088500977,0.7771806716918945
1,insertion_first,0.95,200000,2,29.078495025634766,0.023444414138793945,0.9325482845306396
2,insertion_first,0.95,200000,2,30.784583806991577,0.023900270462036133,0.9171679019927979
3,insertion_first,0.95,200000,2,29.434431314468384,0.023434877395629883,0.8476541042327881
4,insertion_first,0.95,200000,2,27.694591522216797,0.022901535034179688,0.8108007907867432
