,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.05,100000,200,2,16.642307996749878,0.003642559051513672,0.2346339225769043
1,insertion_first,0.05,100000,200,2,15.221227407455444,0.004255056381225586,0.24668049812316895
2,insertion_first,0.05,100000,200,2,14.895036935806274,0.0035398006439208984,0.21301007270812988
3,insertion_first,0.05,100000,200,2,16.01074242591858,0.003710031509399414,0.24768543243408203
4,insertion_first,0.05,100000,200,2,16.0890691280365,0.003907203674316406,0.2504148483276367
