,insert_first,update_percent,records,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.05,500000,2,76.30713224411011,0.002548694610595703,0.15362262725830078
1,insertion_first,0.05,500000,2,81.93597030639648,0.0028905868530273438,0.1326580047607422
2,insertion_first,0.05,500000,2,71.79184675216675,0.0024650096893310547,0.14052867889404297
3,insertion_first,0.05,500000,2,72.31507301330566,0.002690553665161133,0.1533968448638916
4,insertion_first,0.05,500000,2,73.48157000541687,0.0021514892578125,0.17970919609069824
