,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,1.0,200000,1000,2,19.073814630508423,0.24572348594665527,8.608838319778442
1,operations_first,1.0,200000,1000,2,14.52689504623413,0.24111294746398926,8.026047468185425
2,operations_first,1.0,200000,1000,2,17.88995385169983,0.2402796745300293,9.373915910720825
3,operations_first,1.0,200000,1000,2,18.239877939224243,0.2530546188354492,8.37137222290039
4,operations_first,1.0,200000,1000,2,14.127965211868286,0.23479938507080078,8.246910810470581
