,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.05,400000,500,2,36.98677468299866,0.009233713150024414,0.5492210388183594
1,operations_first,0.05,400000,500,2,25.29633402824402,0.00888371467590332,0.517388105392456
2,operations_first,0.05,400000,500,2,33.29656267166138,0.008956432342529297,0.5706541538238525
3,operations_first,0.05,400000,500,2,37.25961399078369,0.009268522262573242,0.5447254180908203
4,operations_first,0.05,400000,500,2,36.89564371109009,0.00919032096862793,0.5324549674987793
