,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.95,100000,15,100,2,36.41688561439514,0.024312496185302734,0.9123549461364746
1,insertion_first,0.95,100000,15,100,2,39.309035539627075,0.023276329040527344,0.9422378540039062
2,insertion_first,0.95,100000,15,100,2,31.786019563674927,0.023346424102783203,0.960939884185791
3,insertion_first,0.95,100000,15,100,2,34.718305826187134,0.02335834503173828,0.862412691116333
4,insertion_first,0.95,100000,15,100,2,43.39185953140259,0.02357316017150879,0.8528542518615723
