,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,1.0,100000,15,100,2,36.59390592575073,0.02513861656188965,0.9945189952850342
1,insertion_first,1.0,100000,15,100,2,36.8478901386261,0.02467036247253418,0.874178409576416
2,insertion_first,1.0,100000,15,100,2,34.43638896942139,0.024048805236816406,0.9806509017944336
3,insertion_first,1.0,100000,15,100,2,35.396804094314575,0.02758336067199707,1.002582311630249
4,insertion_first,1.0,100000,15,100,2,38.97539567947388,0.024280071258544922,1.0130808353424072
