,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.0,100000,10,100,2,23.3445463180542,0.0004601478576660156,0.06166672706604004
1,insertion_first,0.0,100000,10,100,2,21.396917581558228,0.0004544258117675781,0.059931278228759766
2,insertion_first,0.0,100000,10,100,2,23.054736852645874,0.0004563331604003906,0.06262040138244629
3,insertion_first,0.0,100000,10,100,2,25.996784925460815,0.00048089027404785156,0.06926512718200684
4,insertion_first,0.0,100000,10,100,2,24.87738561630249,0.00044989585876464844,0.05958271026611328
