,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,1.0,100000,10,500,2,10.720563173294067,0.11771154403686523,4.411297798156738
1,operations_first,1.0,100000,10,500,2,9.764531373977661,0.11927485466003418,4.845314979553223
2,operations_first,1.0,100000,10,500,2,6.522693157196045,0.11995196342468262,4.736706256866455
3,operations_first,1.0,100000,10,500,2,8.448594331741333,0.1174767017364502,4.859961032867432
4,operations_first,1.0,100000,10,500,2,10.484386205673218,0.12142491340637207,4.623126029968262
