,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.05,100000,10,500,2,10.882834911346436,0.009639501571655273,0.5754952430725098
1,operations_first,0.05,100000,10,500,2,9.72297739982605,0.00946807861328125,0.5506432056427002
2,operations_first,0.05,100000,10,500,2,10.187824487686157,0.009459495544433594,0.5711970329284668
3,operations_first,0.05,100000,10,500,2,9.546669483184814,0.00909876823425293,0.5551815032958984
4,operations_first,0.05,100000,10,500,2,9.563488721847534,0.009687423706054688,0.5184164047241211
