,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,1.0,100000,200,2,17.618998289108276,0.04874062538146973,1.1827313899993896
1,insertion_first,1.0,100000,200,2,15.810064554214478,0.048239946365356445,1.9081082344055176
2,insertion_first,1.0,100000,200,2,14.748749494552612,0.04755735397338867,1.8073480129241943
3,insertion_first,1.0,100000,200,2,17.503544807434082,0.04720330238342285,1.8028490543365479
4,insertion_first,1.0,100000,200,2,13.860773801803589,0.04801177978515625,1.659489631652832
