,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.95,200000,100,2,29.726092100143433,0.023523807525634766,0.9151759147644043
1,insertion_first,0.95,200000,100,2,30.128738164901733,0.02382493019104004,0.8678958415985107
2,insertion_first,0.95,200000,100,2,29.974835634231567,0.02380847930908203,0.9090967178344727
3,insertion_first,0.95,200000,100,2,31.69359016418457,0.023438215255737305,0.6696879863739014
4,insertion_first,0.95,200000,100,2,29.25605535507202,0.02355360984802246,0.7734766006469727
