,insert_first,update_percent,records,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.5,400000,2,60.06819987297058,0.015041589736938477,0.5315625667572021
1,insertion_first,0.5,400000,2,59.63173198699951,0.013428688049316406,0.49191951751708984
2,insertion_first,0.5,400000,2,62.995277881622314,0.01495051383972168,0.5153746604919434
3,insertion_first,0.5,400000,2,57.941766023635864,0.013515710830688477,0.5118849277496338
4,insertion_first,0.5,400000,2,62.9640371799469,0.014755010604858398,0.5757279396057129
