,insert_first,update_percent,records,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.0,500000,2,78.31267666816711,0.00048732757568359375,0.05909299850463867
1,insertion_first,0.0,500000,2,79.11863732337952,0.0004792213439941406,0.06302666664123535
2,insertion_first,0.0,500000,2,81.85371780395508,0.00047588348388671875,0.0596318244934082
3,insertion_first,0.0,500000,2,75.89655804634094,0.00048232078552246094,0.060695648193359375
4,insertion_first,0.0,500000,2,77.1442174911499,0.0004532337188720703,0.05724072456359863
