,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.5,400000,100,2,61.88244390487671,0.014306783676147461,0.5677483081817627
1,insertion_first,0.5,400000,100,2,62.81544780731201,0.01358342170715332,0.46705126762390137
2,insertion_first,0.5,400000,100,2,59.147722482681274,0.013429880142211914,0.5206458568572998
3,insertion_first,0.5,400000,100,2,62.37398099899292,0.013430356979370117,0.5003318786621094
4,insertion_first,0.5,400000,100,2,60.84802770614624,0.013539552688598633,1.241506814956665
