,insert_first,update_percent,records,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,1.0,500000,2,73.60326933860779,0.025144577026367188,0.8771965503692627
1,insertion_first,1.0,500000,2,77.29354953765869,0.02539682388305664,0.9572248458862305
2,insertion_first,1.0,500000,2,67.09092092514038,0.02432107925415039,2.107968330383301
3,insertion_first,1.0,500000,2,67.47934651374817,0.025272846221923828,0.8831272125244141
4,insertion_first,1.0,500000,2,79.16761112213135,0.025136947631835938,0.8576021194458008
