,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.95,300000,100,2,28.85565972328186,0.024753808975219727,0.858055830001831
1,operations_first,0.95,300000,100,2,28.766181707382202,0.023613452911376953,0.7831218242645264
2,operations_first,0.95,300000,100,2,27.439393281936646,0.027169227600097656,0.8911280632019043
3,operations_first,0.95,300000,100,2,28.26253867149353,0.02344536781311035,0.8978633880615234
4,operations_first,0.95,300000,100,2,26.302862882614136,0.023868799209594727,0.9493975639343262
