,insert_first,update_percent,records,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,1.0,400000,200,2,37.891953229904175,0.05738544464111328,1.8464996814727783
1,operations_first,1.0,400000,200,2,37.47069239616394,0.05405402183532715,1.6022326946258545
2,operations_first,1.0,400000,200,2,35.38207721710205,0.05200624465942383,1.8530097007751465
3,operations_first,1.0,400000,200,2,19.270578384399414,0.047163963317871094,1.8680834770202637
4,operations_first,1.0,400000,200,2,30.496545791625977,0.04731035232543945,1.633558988571167
