,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.05,100000,15,100,2,11.800633430480957,0.002166271209716797,0.1707136631011963
1,operations_first,0.05,100000,15,100,2,11.843758821487427,0.002167224884033203,0.13550543785095215
2,operations_first,0.05,100000,15,100,2,11.870444774627686,0.002681255340576172,0.13431930541992188
3,operations_first,0.05,100000,15,100,2,9.88267207145691,0.002811908721923828,0.14870977401733398
4,operations_first,0.05,100000,15,100,2,12.23910665512085,0.0024356842041015625,0.15797901153564453
