,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,1.0,100000,5,100,2,13.422175407409668,0.024093151092529297,0.8383901119232178
1,insertion_first,1.0,100000,5,100,2,13.71586298942566,0.023724079132080078,0.908663272857666
2,insertion_first,1.0,100000,5,100,2,14.16795563697815,0.024342060089111328,0.7046177387237549
3,insertion_first,1.0,100000,5,100,2,12.500950574874878,0.02422928810119629,0.9356775283813477
4,insertion_first,1.0,100000,5,100,2,13.965271949768066,0.02542400360107422,0.810896635055542
