,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.0,100000,5,500,2,13.580243110656738,0.0021028518676757812,0.28773927688598633
1,insertion_first,0.0,100000,5,500,2,13.198014974594116,0.0020241737365722656,0.29073262214660645
2,insertion_first,0.0,100000,5,500,2,15.916269302368164,0.0020470619201660156,0.2909393310546875
3,insertion_first,0.0,100000,5,500,2,15.255814790725708,0.0020618438720703125,0.29625964164733887
4,insertion_first,0.0,100000,5,500,2,14.207972288131714,0.002029895782470703,0.2904236316680908
