,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.95,100000,15,500,2,11.360527753829956,0.11249780654907227,4.483875513076782
1,operations_first,0.95,100000,15,500,2,11.828124284744263,0.1125643253326416,4.1270751953125
2,operations_first,0.95,100000,15,500,2,11.784644842147827,0.112213134765625,4.695395469665527
3,operations_first,0.95,100000,15,500,2,11.694753408432007,0.11717629432678223,4.311586856842041
4,operations_first,0.95,100000,15,500,2,11.327636241912842,0.1130220890045166,4.904454708099365
