,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,1.0,100000,5,500,2,14.254109382629395,0.11933636665344238,3.988351345062256
1,insertion_first,1.0,100000,5,500,2,12.526426792144775,0.11892414093017578,4.316216468811035
2,insertion_first,1.0,100000,5,500,2,14.19710659980774,0.11995768547058105,3.9131052494049072
3,insertion_first,1.0,100000,5,500,2,13.515132665634155,0.12110304832458496,4.042624235153198
4,insertion_first,1.0,100000,5,500,2,14.053746461868286,0.1189582347869873,4.066947937011719
