,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.95,100000,10,100,2,20.223432779312134,0.023413419723510742,1.028587818145752
1,insertion_first,0.95,100000,10,100,2,22.70529842376709,0.024107694625854492,0.9075627326965332
2,insertion_first,0.95,100000,10,100,2,22.32779312133789,0.025383472442626953,0.7475528717041016
3,insertion_first,0.95,100000,10,100,2,21.800021648406982,0.024788618087768555,0.8080141544342041
4,insertion_first,0.95,100000,10,100,2,21.56001043319702,0.027547597885131836,0.8809452056884766
