,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.95,100000,5,500,2,8.82288146018982,0.11346936225891113,4.4462034702301025
1,operations_first,0.95,100000,5,500,2,8.629354476928711,0.11510133743286133,4.141690492630005
2,operations_first,0.95,100000,5,500,2,8.173438787460327,0.11046433448791504,4.206361532211304
3,operations_first,0.95,100000,5,500,2,8.35117506980896,0.11424756050109863,3.5839896202087402
4,operations_first,0.95,100000,5,500,2,5.688889503479004,0.11240959167480469,3.872652530670166
