,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,0.0,100000,5,100,2,8.220707416534424,0.0004584789276123047,0.0585477352142334
1,operations_first,0.0,100000,5,100,2,8.347257137298584,0.0004622936248779297,0.05795001983642578
2,operations_first,0.0,100000,5,100,2,8.187848329544067,0.0004818439483642578,0.06323432922363281
3,operations_first,0.0,100000,5,100,2,8.397040128707886,0.00045990943908691406,0.06064152717590332
4,operations_first,0.0,100000,5,100,2,8.394339799880981,0.0005958080291748047,0.05759572982788086
