,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,insertion_first,0.95,100000,10,500,2,22.06117844581604,0.12034749984741211,4.522353410720825
1,insertion_first,0.95,100000,10,500,2,22.9460666179657,0.13302159309387207,4.431304216384888
2,insertion_first,0.95,100000,10,500,2,21.16741442680359,0.1107947826385498,4.230530738830566
3,insertion_first,0.95,100000,10,500,2,20.767885446548462,0.11165261268615723,4.306535959243774
4,insertion_first,0.95,100000,10,500,2,20.430373668670654,0.11083602905273438,4.389541864395142
