,insert_first,update_percent,records,number_of_versions,number_of_operations,evolution_fields,insertion_phase,operations_baseline,operations_phase
0,operations_first,1.0,100000,10,100,2,10.59929347038269,0.024672746658325195,0.9778130054473877
1,operations_first,1.0,100000,10,100,2,10.189377784729004,0.028477907180786133,0.9941034317016602
2,operations_first,1.0,100000,10,100,2,9.91576600074768,0.024784326553344727,1.0593867301940918
3,operations_first,1.0,100000,10,100,2,10.326136350631714,0.024975061416625977,0.9941823482513428
4,operations_first,1.0,100000,10,100,2,8.956688404083252,0.02431488037109375,1.059901237487793
